"seqnames"	"start"	"end"	"strand"	"type"	"gene_name"	"transcript_name"	"transcript_biotype"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11844324	11845222	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11868001	11868076	"-"	"five_prime_utr"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11866157	11866201	"-"	"five_prime_utr"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11844324	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11844324	11868114	"-"	"transcript"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11868001	11868114	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11856396	11856585	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11844324	11845222	"-"	"exon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11868001	11868114	"-"	"five_prime_utr"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11856396	11856585	"-"	"five_prime_utr"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11844324	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-238"	"protein_coding"
"8"	11844327	11869533	"-"	"transcript"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11868877	11869533	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11844327	11845222	"-"	"exon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11868877	11869533	"-"	"five_prime_utr"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11844327	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-228"	"protein_coding"
"8"	11844329	11868079	"-"	"transcript"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11868001	11868079	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11847679	11847815	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11847679	11847815	"-"	"CDS"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11845763	11845789	"-"	"CDS"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11845760	11845762	"-"	"stop_codon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11844329	11845222	"-"	"exon"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11868001	11868079	"-"	"five_prime_utr"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11845661	11845759	"-"	"three_prime_utr"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11844329	11845222	"-"	"three_prime_utr"	"CTSB"	"CTSB-262"	"nonsense_mediated_decay"
"8"	11844332	11868051	"-"	"transcript"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11868001	11868051	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11857858	11857940	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11844332	11845222	"-"	"exon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11868001	11868051	"-"	"five_prime_utr"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11857858	11857940	"-"	"five_prime_utr"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11844332	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-229"	"protein_coding"
"8"	11844332	11868114	"-"	"transcript"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11868001	11868114	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11867254	11867391	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11865464	11865584	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11844332	11845222	"-"	"exon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11868001	11868114	"-"	"five_prime_utr"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11867254	11867391	"-"	"five_prime_utr"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11865464	11865584	"-"	"five_prime_utr"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11844332	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-220"	"protein_coding"
"8"	11844336	11867468	"-"	"transcript"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11867254	11867468	"-"	"exon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11844336	11845222	"-"	"exon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11867254	11867468	"-"	"five_prime_utr"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11844336	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-226"	"protein_coding"
"8"	11844336	11868090	"-"	"transcript"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11868001	11868090	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11849046	11849228	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11849139	11849228	"-"	"CDS"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11849136	11849138	"-"	"stop_codon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11844336	11845222	"-"	"exon"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11868001	11868090	"-"	"five_prime_utr"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11849046	11849135	"-"	"three_prime_utr"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11848067	11848152	"-"	"three_prime_utr"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11847679	11847822	"-"	"three_prime_utr"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11847052	11847168	"-"	"three_prime_utr"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11845661	11845789	"-"	"three_prime_utr"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11844336	11845222	"-"	"three_prime_utr"	"CTSB"	"CTSB-247"	"nonsense_mediated_decay"
"8"	11844340	11868090	"-"	"transcript"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11868001	11868090	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11861361	11861479	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11844340	11845222	"-"	"exon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11868001	11868090	"-"	"five_prime_utr"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11861361	11861479	"-"	"five_prime_utr"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11844340	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-201"	"protein_coding"
"8"	11844341	11868713	"-"	"transcript"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11868671	11868713	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11857858	11857940	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11844341	11845222	"-"	"exon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11868671	11868713	"-"	"five_prime_utr"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11857858	11857940	"-"	"five_prime_utr"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11844341	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-212"	"protein_coding"
"8"	11844342	11867530	"-"	"transcript"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11867254	11867530	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11864376	11864483	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11844342	11845222	"-"	"exon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11867254	11867530	"-"	"five_prime_utr"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11864376	11864483	"-"	"five_prime_utr"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11844342	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-222"	"protein_coding"
"8"	11844342	11868089	"-"	"transcript"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11868001	11868089	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
